2017,5731,0.076634225,0.031653583,13049,1000,9437,3332
2018,5731,0.113479575,0.04553938,12901,1464,9595,2184
2019,5731,0.098839074,0.046910198,15591,1541,12112,2355
2020,5731,0.094299051,0.050044534,19067,1798,14480,5625
2010,3826,0.060562942,0.254993608,3062.764,185.49,1522.245,1031.609
2011,3826,0.057550642,0.230072033,3096.803,178.223,1352.421,813.115
2012,3826,0.047654865,0.20981766,3436.753,163.778,1425.483,921.073
2013,3826,0.022955096,0.096387005,3388.79,77.79,1202.068,608.92
2014,3826,0.026590125,0.106177399,3341.278,88.845,1156.123,697.635
2015,3826,0.030470624,0.147655835,3711.542,113.093,1221.039,790.477
2016,3826,0.007304239,0.03582401,3850.504,28.125,1263.745,844
2017,3826,0.028609562,0.148654137,4273.012,122.249,1342.762,760.538
2018,3826,0.065159431,0.39361922,5611.068,365.614,1590.737,850.467
2019,3826,0.219591205,1.892792606,8008.859,1758.675,2253.802,1120.298
2020,3826,0.293407776,3.916529042,12972.618,3806.267,3092.678,1000.672
2010,3721,0.048231605,0.065654159,68565,3307,65703,10517
2011,3721,0.050233791,0.07383722,79986,4018,76378,11272
2012,3721,0.04387149,0.058126537,88896,3900,82929,13558
2013,3721,0.049480375,0.064356297,92663,4585,77666,15258
2014,3721,0.0549003,0.072897146,99198,5446,90408,13092
2015,3721,0.054825862,0.064343697,94408,5176,88011,12052
2016,3721,0.054390702,0.061889168,89997,4895,89120,10029
2017,3721,0.088776494,0.110459789,92333,8197,91921,9992
2018,3721,0.08912823,0.131418592,117359,10460,116949,8564
2019,3721,-0.004759588,-0.009106529,133625,-636,141925,10030
2020,3721,-0.078042015,-0.201459235,152136,-11873,170211,25590
2010,7363,0.051860149,0.034312414,1273.984,66.069,439.613,315.137
2011,7363,0.114284103,0.067045837,1311.836,149.922,511.331,279.336
2012,7363,0.151991897,0.08697475,1381.271,209.942,539.26,287.635
2013,7363,0.16922761,0.101866883,1490.271,252.195,570.628,275.764
2014,7363,0.185718527,0.112350687,1647.267,305.928,667.409,287.119
2015,7363,0.21010241,0.122231943,1702.96,357.796,699.179,224.577
2016,7363,0.193135321,0.113455328,1777.971,343.389,691.372,260.201
2017,7363,0.155604368,0.095616817,1867.454,290.584,762.189,294.753
2018,7363,0.228200664,0.130573152,1903.097,434.288,839.899,276.579
2019,7363,0.196604407,0.130597368,2311.408,454.433,1167.725,270.478
2020,7363,0.119759571,0.10094433,2557.424,306.276,1352.135,981.06
